timestamp,open,high,low,close,volume
2025-06-17 08:00:00+00:00,197.51,197.64,197.51,197.61,3570.0
2025-06-17 08:05:00+00:00,197.61,197.61,197.5,197.51,1283.0
2025-06-17 08:10:00+00:00,197.58,197.62,197.58,197.6,2194.0
2025-06-17 08:15:00+00:00,197.57,197.58,197.47,197.47,1790.0
2025-06-17 08:20:00+00:00,197.44,197.45,197.4,197.4,2733.0
2025-06-17 08:25:00+00:00,197.46,197.46,197.46,197.46,943.0
2025-06-17 08:30:00+00:00,197.46,197.63,197.45,197.61,5272.0
2025-06-17 08:35:00+00:00,197.64,197.66,197.58,197.63,4696.0
2025-06-17 08:40:00+00:00,197.66,197.66,197.55,197.55,627.0
2025-06-17 08:45:00+00:00,197.63,197.63,197.61,197.61,723.0
2025-06-17 08:50:00+00:00,197.55,197.7,197.55,197.7,5468.0
2025-06-17 08:55:00+00:00,197.5,197.5,197.4,197.4,2193.0
2025-06-17 09:00:00+00:00,197.69,197.71,197.69,197.71,1461.0
2025-06-17 09:05:00+00:00,197.57,197.57,197.57,197.57,302.0
2025-06-17 09:10:00+00:00,197.53,197.53,197.53,197.53,475.0
2025-06-17 09:15:00+00:00,197.39,197.42,197.36,197.38,2861.0
2025-06-17 09:20:00+00:00,197.38,197.39,197.24,197.39,6952.0
2025-06-17 09:25:00+00:00,197.32,197.32,197.32,197.32,590.0
2025-06-17 09:30:00+00:00,197.33,197.34,197.3,197.3,2877.0
2025-06-17 09:35:00+00:00,197.26,197.26,197.26,197.26,227.0
2025-06-17 09:40:00+00:00,197.3,197.3,197.3,197.3,120.0
2025-06-17 09:50:00+00:00,197.41,197.41,197.4,197.4,900.0
2025-06-17 10:00:00+00:00,197.37,197.39,197.37,197.39,810.0
2025-06-17 10:05:00+00:00,197.38,197.38,197.3,197.32,2541.0
2025-06-17 10:15:00+00:00,197.36,197.36,197.28,197.29,1638.0
2025-06-17 10:20:00+00:00,197.35,197.36,197.35,197.36,1135.0
2025-06-17 10:25:00+00:00,197.4,197.4,197.24,197.24,4142.0
2025-06-17 10:30:00+00:00,197.3,197.3,197.3,197.3,624.0
2025-06-17 10:35:00+00:00,197.22,197.22,197.16,197.16,1949.0
2025-06-17 10:40:00+00:00,197.2,197.2,197.2,197.2,6134.0
2025-06-17 10:45:00+00:00,197.22,197.22,197.22,197.22,1229.0
2025-06-17 10:50:00+00:00,197.32,197.46,197.32,197.46,7353.0
2025-06-17 10:55:00+00:00,197.45,197.51,197.45,197.5,4489.0
2025-06-17 11:00:00+00:00,197.52,197.55,197.5,197.52,3769.0
2025-06-17 11:05:00+00:00,197.59,197.6,197.55,197.55,6910.0
2025-06-17 11:10:00+00:00,197.58,197.61,197.58,197.61,2865.0
2025-06-17 11:15:00+00:00,197.68,197.7,197.68,197.7,1318.0
2025-06-17 11:20:00+00:00,197.72,197.77,197.72,197.77,4313.0
2025-06-17 11:25:00+00:00,197.79,197.79,197.66,197.7,5040.0
2025-06-17 11:30:00+00:00,197.68,197.68,197.68,197.68,843.0
2025-06-17 11:35:00+00:00,197.7,197.71,197.7,197.71,900.0
2025-06-17 11:40:00+00:00,197.71,197.71,197.55,197.55,3470.0
2025-06-17 11:45:00+00:00,197.66,197.66,197.6,197.6,679.0
2025-06-17 11:50:00+00:00,197.6,197.6,197.56,197.56,1056.0
2025-06-17 11:55:00+00:00,197.6,197.7,197.6,197.7,2361.0
2025-06-17 12:00:00+00:00,197.52,197.98,197.2,197.92,57765.0
2025-06-17 12:05:00+00:00,197.78,197.8,197.78,197.8,2672.0
2025-06-17 12:10:00+00:00,197.76,197.85,197.75,197.85,4240.0
2025-06-17 12:15:00+00:00,197.95,197.95,197.77,197.77,10355.0
2025-06-17 12:20:00+00:00,197.74,197.851,197.74,197.79,2400.0
2025-06-17 12:25:00+00:00,197.81,197.81,197.7185,197.7185,2084.0
2025-06-17 12:30:00+00:00,197.7,197.77,197.4,197.53,13645.0
2025-06-17 12:35:00+00:00,197.5723,197.63,197.4301,197.63,12985.0
2025-06-17 12:40:00+00:00,197.71,197.71,197.52,197.5205,10646.0
2025-06-17 12:45:00+00:00,197.53,197.68,197.4,197.4015,10336.0
2025-06-17 12:50:00+00:00,197.4,197.5,197.4,197.49,7587.0
2025-06-17 12:55:00+00:00,197.41,197.49,197.36,197.49,18222.0
2025-06-17 13:00:00+00:00,197.45,197.49,197.35,197.4001,4113.0
2025-06-17 13:05:00+00:00,197.4,197.41,197.3,197.35,11916.0
2025-06-17 13:10:00+00:00,197.35,197.4,197.3,197.39,9969.0
2025-06-17 13:15:00+00:00,197.3501,197.45,197.3,197.43,13936.0
2025-06-17 13:20:00+00:00,197.4401,197.5375,197.3,197.3296,11590.0
2025-06-17 13:25:00+00:00,197.3,197.6,197.0,197.09,73952.0
2025-06-17 13:30:00+00:00,197.2,197.93,196.94,197.06,1580906.0
2025-06-17 13:35:00+00:00,197.08,197.3753,196.76,197.0616,865096.0
2025-06-17 13:40:00+00:00,197.05,197.27,196.56,196.56,722573.0
2025-06-17 13:45:00+00:00,196.565,196.62,196.255,196.48,749276.0
2025-06-17 13:50:00+00:00,196.48,196.8106,196.27,196.8098,529402.0
2025-06-17 13:55:00+00:00,196.8,197.0236,196.59,196.82,603005.0
2025-06-17 14:00:00+00:00,196.82,196.96,196.69,196.9401,413917.0
2025-06-17 14:05:00+00:00,196.96,197.305,196.9405,197.24,477998.0
2025-06-17 14:10:00+00:00,197.25,197.69,197.11,197.6297,538168.0
2025-06-17 14:15:00+00:00,197.62,197.7898,197.6,197.75,319334.0
2025-06-17 14:20:00+00:00,197.7402,197.91,197.44,197.52,409730.0
2025-06-17 14:25:00+00:00,197.52,197.69,197.481,197.58,265133.0
2025-06-17 14:30:00+00:00,197.583,197.7,197.48,197.515,317516.0
2025-06-17 14:35:00+00:00,197.52,197.58,197.325,197.5,431085.0
2025-06-17 14:40:00+00:00,197.51,197.575,197.37,197.5,233175.0
2025-06-17 14:45:00+00:00,197.51,197.65,197.4299,197.59,296774.0
2025-06-17 14:50:00+00:00,197.59,197.77,197.57,197.6702,268821.0
2025-06-17 14:55:00+00:00,197.68,197.68,197.35,197.3801,307688.0
2025-06-17 15:00:00+00:00,197.38,197.685,197.345,197.598,279638.0
2025-06-17 15:05:00+00:00,197.59,197.77,197.525,197.7147,216959.0
2025-06-17 15:10:00+00:00,197.7101,197.79,197.6301,197.69,242488.0
2025-06-17 15:15:00+00:00,197.6977,197.71,197.35,197.705,293996.0
2025-06-17 15:20:00+00:00,197.695,197.785,197.601,197.625,282883.0
2025-06-17 15:25:00+00:00,197.627,197.659,197.4401,197.58,196609.0
2025-06-17 15:30:00+00:00,197.59,197.7357,197.515,197.6298,257544.0
2025-06-17 15:35:00+00:00,197.63,198.23,197.62,198.2,549475.0
2025-06-17 15:40:00+00:00,198.2,198.375,198.1133,198.33,350649.0
2025-06-17 15:45:00+00:00,198.34,198.39,197.905,197.92,329226.0
2025-06-17 15:50:00+00:00,197.94,198.18,197.89,198.08,263720.0
2025-06-17 15:55:00+00:00,198.08,198.08,197.785,197.785,247296.0
2025-06-17 16:00:00+00:00,197.785,198.09,197.78,198.015,192802.0
2025-06-17 16:05:00+00:00,198.02,198.11,197.63,197.97,346665.0
2025-06-17 16:10:00+00:00,197.96,198.13,197.9435,198.11,201809.0
2025-06-17 16:15:00+00:00,198.11,198.15,197.76,197.813,329626.0
2025-06-17 16:20:00+00:00,197.81,197.855,197.52,197.61,237902.0
2025-06-17 16:25:00+00:00,197.62,197.7,197.46,197.61,207779.0
2025-06-17 16:30:00+00:00,197.61,197.73,197.52,197.73,144955.0
2025-06-17 16:35:00+00:00,197.73,197.8457,197.615,197.6162,157316.0
2025-06-17 16:40:00+00:00,197.62,197.62,197.2109,197.3067,259797.0
2025-06-17 16:45:00+00:00,197.28,197.41,197.0,197.15,364734.0
2025-06-17 16:50:00+00:00,197.14,197.19,196.79,196.9402,397309.0
2025-06-17 16:55:00+00:00,196.94,196.94,196.68,196.775,362330.0
2025-06-17 17:00:00+00:00,196.77,196.78,196.47,196.725,386097.0
2025-06-17 17:05:00+00:00,196.73,196.73,196.465,196.68,290107.0
2025-06-17 17:10:00+00:00,196.67,196.86,196.62,196.685,346023.0
2025-06-17 17:15:00+00:00,196.69,196.83,196.55,196.69,1327474.0
2025-06-17 17:20:00+00:00,196.69,196.7499,196.5,196.69,245719.0
2025-06-17 17:25:00+00:00,196.68,196.71,196.51,196.52,191874.0
2025-06-17 17:30:00+00:00,196.51,196.745,196.33,196.64,362181.0
2025-06-17 17:35:00+00:00,196.635,196.82,196.43,196.51,240763.0
2025-06-17 17:40:00+00:00,196.5,196.58,196.27,196.31,268725.0
2025-06-17 17:45:00+00:00,196.31,196.425,195.94,196.12,655186.0
2025-06-17 17:50:00+00:00,196.11,196.229,195.92,196.12,300267.0
2025-06-17 17:55:00+00:00,196.12,196.31,196.07,196.12,203128.0
2025-06-17 18:00:00+00:00,196.11,196.12,195.58,195.68,503148.0
2025-06-17 18:05:00+00:00,195.69,195.97,195.675,195.955,291847.0
2025-06-17 18:10:00+00:00,195.95,196.04,195.73,195.74,248377.0
2025-06-17 18:15:00+00:00,195.73,195.83,195.64,195.7,246439.0
2025-06-17 18:20:00+00:00,195.695,195.71,195.44,195.4401,306802.0
2025-06-17 18:25:00+00:00,195.441,195.51,195.21,195.46,384553.0
2025-06-17 18:30:00+00:00,195.48,195.82,195.4203,195.82,275616.0
2025-06-17 18:35:00+00:00,195.8,195.86,195.52,195.66,367726.0
2025-06-17 18:40:00+00:00,195.66,195.6968,195.43,195.69,255441.0
2025-06-17 18:45:00+00:00,195.69,195.755,195.53,195.64,229102.0
2025-06-17 18:50:00+00:00,195.65,195.75,195.5501,195.74,160450.0
2025-06-17 18:55:00+00:00,195.75,195.87,195.75,195.84,293719.0
2025-06-17 19:00:00+00:00,195.85,195.89,195.56,195.5998,217577.0
2025-06-17 19:05:00+00:00,195.6,195.78,195.49,195.77,285454.0
2025-06-17 19:10:00+00:00,195.77,195.915,195.67,195.84,303799.0
2025-06-17 19:15:00+00:00,195.845,195.94,195.645,195.66,300454.0
2025-06-17 19:20:00+00:00,195.655,195.9165,195.62,195.86,308189.0
2025-06-17 19:25:00+00:00,195.86,195.93,195.74,195.83,282123.0
2025-06-17 19:30:00+00:00,195.84,195.885,195.52,195.59,468193.0
2025-06-17 19:35:00+00:00,195.58,195.75,195.5197,195.615,419610.0
2025-06-17 19:40:00+00:00,195.61,195.72,195.455,195.63,363360.0
2025-06-17 19:45:00+00:00,195.63,195.73,195.441,195.71,522760.0
2025-06-17 19:50:00+00:00,195.7,195.86,195.47,195.788,816664.0
2025-06-17 19:55:00+00:00,195.8,195.83,195.4894,195.64,1731179.0
2025-06-17 20:00:00+00:00,195.64,195.9591,195.55,195.68,816868.0
2025-06-17 20:05:00+00:00,195.7,195.8,195.6611,195.8,15658.0
2025-06-17 20:10:00+00:00,195.7805,195.88,195.67,195.8,21402.0
2025-06-17 20:15:00+00:00,195.6666,195.76,195.64,195.7,6043.0
2025-06-17 20:20:00+00:00,195.66,195.75,195.65,195.7,6971.0
2025-06-17 20:25:00+00:00,195.7,195.7398,195.68,195.68,3713.0
2025-06-17 20:30:00+00:00,195.7,195.74,195.67,195.73,3184.0
2025-06-17 20:35:00+00:00,195.73,195.75,195.64,195.72,7494.0
2025-06-17 20:40:00+00:00,195.7226,195.74,195.64,195.72,3450.0
2025-06-17 20:45:00+00:00,195.75,195.85,195.7,195.76,5109.0
2025-06-17 20:50:00+00:00,195.74,195.79,195.65,195.65,5689.0
2025-06-17 20:55:00+00:00,195.78,195.78,195.67,195.75,4275.0
2025-06-17 21:00:00+00:00,195.7,195.7199,195.65,195.65,230010.0
2025-06-17 21:05:00+00:00,195.65,195.7,195.65,195.7,5807.0
2025-06-17 21:10:00+00:00,195.72,195.72,195.65,195.65,4103.0
2025-06-17 21:15:00+00:00,195.67,195.7,195.65,195.65,5276.0
2025-06-17 21:20:00+00:00,195.6501,195.7,195.65,195.7,2388.0
2025-06-17 21:25:00+00:00,195.7,195.71,195.68,195.7,5183.0
2025-06-17 21:30:00+00:00,195.65,195.71,195.65,195.69,4458.0
2025-06-17 21:35:00+00:00,195.69,195.71,195.68,195.68,4193.0
2025-06-17 21:40:00+00:00,195.65,195.65,195.6,195.6,10938.0
2025-06-17 21:45:00+00:00,195.5999,195.6,195.56,195.59,3685.0
2025-06-17 21:50:00+00:00,195.59,195.59,195.5,195.53,2448.0
2025-06-17 21:55:00+00:00,195.54,195.56,195.5,195.56,4412.0
2025-06-17 22:00:00+00:00,195.56,195.6539,195.32,195.4,12534.0
2025-06-17 22:05:00+00:00,195.41,195.532,195.3828,195.3828,5200.0
2025-06-17 22:10:00+00:00,195.43,195.43,195.42,195.42,724.0
2025-06-17 22:15:00+00:00,195.42,195.49,195.38,195.4,3875.0
2025-06-17 22:20:00+00:00,195.4,195.49,195.36,195.49,4001.0
2025-06-17 22:25:00+00:00,195.47,195.47,195.43,195.43,3969.0
2025-06-17 22:30:00+00:00,195.47,195.486,195.36,195.44,4972.0
2025-06-17 22:35:00+00:00,195.33,195.4399,195.33,195.35,3269.0
2025-06-17 22:40:00+00:00,195.35,195.4173,195.3,195.4173,7111.0
2025-06-17 22:45:00+00:00,195.36,195.37,195.26,195.29,8136.0
2025-06-17 22:50:00+00:00,195.3,195.3,195.25,195.25,5979.0
2025-06-17 22:55:00+00:00,195.27,195.35,195.2,195.2,8657.0
2025-06-17 23:00:00+00:00,195.24,195.25,195.17,195.2,3794.0
2025-06-17 23:05:00+00:00,195.22,195.35,195.22,195.25,4872.0
2025-06-17 23:10:00+00:00,195.25,195.25,195.15,195.22,4899.0
