timestamp,open,high,low,close,volume
2024-06-17 08:00:00+00:00,132.87,133.6,132.07,133.21,3468876.0
2024-06-17 12:00:00+00:00,132.4,133.79,129.58,130.9399,147118907.0
2024-06-17 16:00:00+00:00,130.93,132.58,130.61,131.09,110240273.0
2024-06-17 20:00:00+00:00,131.09,132.89,130.3705,130.97,7966038.0
2024-06-18 08:00:00+00:00,131.6,132.3,131.0,131.95,2792825.0
2024-06-18 12:00:00+00:00,131.93,134.8,130.69,134.5838,130002129.0
2024-06-18 16:00:00+00:00,134.58,136.33,134.02,135.68,136897004.0
2024-06-18 20:00:00+00:00,135.58,136.68,133.6382,136.4,8473446.0
2024-06-20 08:00:00+00:00,141.09,141.09,138.55,140.0,8204924.0
2024-06-20 12:00:00+00:00,139.27,141.6,136.13,137.405,203842135.0
2024-06-20 16:00:00+00:00,137.41,137.47,129.52,130.72,258902508.0
2024-06-20 20:00:00+00:00,130.78,131.18,129.69,130.2,13727228.0
2024-06-21 08:00:00+00:00,131.17,132.28,126.66,127.86,9089049.0
2024-06-21 12:00:00+00:00,128.97,132.64,124.3,130.09,239261794.0
2024-06-21 16:00:00+00:00,130.09,130.63,125.08,127.06,181121345.0
2024-06-21 20:00:00+00:00,126.57,127.18,126.39,127.0,17216157.0
2024-06-24 08:00:00+00:00,126.7,127.2,122.54,123.9,6764550.0
2024-06-24 12:00:00+00:00,124.36,126.89,118.29,120.94,236049799.0
2024-06-24 16:00:00+00:00,120.94,121.32,118.04,118.06,181029730.0
2024-06-24 20:00:00+00:00,118.11,122.7115,116.4501,116.55,16959170.0
2024-06-25 08:00:00+00:00,115.26,122.21,115.25,120.8,11599621.0
2024-06-25 12:00:00+00:00,120.4,125.38,115.0,125.36,204935287.0
2024-06-25 16:00:00+00:00,125.355,126.5,123.0401,126.24,158311812.0
2024-06-25 20:00:00+00:00,126.24,127.83,121.3584,127.24,14150867.0
2024-06-26 08:00:00+00:00,129.2,129.74,128.3,129.25,5205505.0
2024-06-26 12:00:00+00:00,129.24,129.95,122.6,124.47,185931737.0
2024-06-26 16:00:00+00:00,124.4697,126.48,122.86,126.42,136035749.0
2024-06-26 20:00:00+00:00,126.4,126.56,123.5833,123.9496,11393782.0
2024-06-27 08:00:00+00:00,123.88,125.28,123.81,124.0,2063002.0
2024-06-27 12:00:00+00:00,124.4,126.41,122.94,123.4599,123528411.0
2024-06-27 16:00:00+00:00,123.455,125.08,122.92,123.985,99794022.0
2024-06-27 20:00:00+00:00,123.94,124.55,123.6602,124.49,5668015.0
2024-06-28 08:00:00+00:00,124.68,125.16,124.46,125.04,1586097.0
2024-06-28 12:00:00+00:00,124.9,127.71,123.42,126.1085,135838304.0
2024-06-28 16:00:00+00:00,126.12,126.16,122.75,123.41,124651996.0
2024-06-28 20:00:00+00:00,123.54,123.9,123.35,123.7501,13060588.0
2024-07-01 08:00:00+00:00,123.75,124.49,120.01,122.22,5190154.0
2024-07-01 12:00:00+00:00,122.19,124.39,118.83,123.793,157225290.0
2024-07-01 16:00:00+00:00,123.795,124.84,122.85,124.18,101655353.0
2024-07-01 20:00:00+00:00,124.3,124.49,123.71,123.8801,8268218.0
2024-07-02 08:00:00+00:00,123.1,123.5,122.34,122.74,1698124.0
2024-07-02 12:00:00+00:00,123.12,123.57,120.7,121.6801,112254468.0
2024-07-02 16:00:00+00:00,121.7,123.36,121.56,122.66,80796108.0
2024-07-02 20:00:00+00:00,122.67,122.67,121.84,122.09,4773562.0
2024-07-03 08:00:00+00:00,121.55,122.0,120.4,121.74,2974426.0
2024-07-03 12:00:00+00:00,121.44,127.49,120.6319,127.01,137420229.0
2024-07-03 16:00:00+00:00,127.01,128.28,126.37,128.28,67997557.0
2024-07-03 20:00:00+00:00,127.4,127.5,127.0,127.48,680591.0
2024-07-05 08:00:00+00:00,128.4,129.2,127.12,128.37,2610295.0
2024-07-05 12:00:00+00:00,127.94,128.85,125.68,127.24,104166901.0
2024-07-05 16:00:00+00:00,127.2499,128.4696,125.79,125.81,82178586.0
2024-07-05 20:00:00+00:00,125.83,126.6407,125.1,125.38,5649866.0
2024-07-08 08:00:00+00:00,125.65,126.99,124.77,126.77,2206362.0
2024-07-08 12:00:00+00:00,125.74,130.77,124.59,129.14,136299493.0
2024-07-08 16:00:00+00:00,129.13,129.2,127.65,128.19,77264275.0
2024-07-08 20:00:00+00:00,128.2,128.9,128.03,128.68,5117769.0
2024-07-09 08:00:00+00:00,128.79,130.45,128.73,130.05,2673255.0
2024-07-09 12:00:00+00:00,129.91,133.82,128.5,131.4198,150114454.0
2024-07-09 16:00:00+00:00,131.42,131.69,128.65,131.41,110640310.0
2024-07-09 20:00:00+00:00,131.38,132.3299,131.07,132.21,7405697.0
2024-07-10 08:00:00+00:00,132.35,133.59,132.05,133.43,2700993.0
2024-07-10 12:00:00+00:00,133.42,134.78,132.01,134.3699,119171367.0
2024-07-10 16:00:00+00:00,134.3795,135.1,133.83,134.82,92039743.0
2024-07-10 20:00:00+00:00,134.91,135.75,134.1945,135.6,17102738.0
2024-07-11 08:00:00+00:00,135.88,136.42,135.25,135.49,2115164.0
2024-07-11 12:00:00+00:00,135.56,137.32,127.6,128.37,192600650.0
2024-07-11 16:00:00+00:00,128.38,130.34,127.05,127.46,145641033.0
2024-07-11 20:00:00+00:00,127.4,132.427,126.1,126.21,9434337.0
2024-07-12 08:00:00+00:00,126.68,128.88,126.25,128.08,3308882.0
2024-07-12 12:00:00+00:00,127.31,131.05,125.02,129.8,119162788.0
2024-07-12 16:00:00+00:00,129.78,131.92,128.84,129.17,107925190.0
2024-07-12 20:00:00+00:00,129.24,130.0695,128.68,129.89,8135732.0
2024-07-15 08:00:00+00:00,130.24,131.25,129.5,130.9,2618526.0
2024-07-15 12:00:00+00:00,130.25,131.5,128.05,128.935,97423696.0
2024-07-15 16:00:00+00:00,128.94,129.107,127.18,128.42,90334728.0
2024-07-15 20:00:00+00:00,128.44,128.9276,128.15,128.6,4676600.0
2024-07-16 08:00:00+00:00,128.15,128.85,127.62,128.49,1150373.0
2024-07-16 12:00:00+00:00,128.48,129.04,124.58,126.66,104171778.0
2024-07-16 16:00:00+00:00,126.655,126.87,125.18,126.315,86531942.0
2024-07-16 20:00:00+00:00,126.35,126.65,125.8005,125.9,6565195.0
2024-07-17 08:00:00+00:00,122.4,125.28,120.5,121.18,6928596.0
2024-07-17 12:00:00+00:00,122.09,125.78,118.12,119.195,180179451.0
2024-07-17 16:00:00+00:00,119.2,119.28,116.72,117.85,166534318.0
2024-07-17 20:00:00+00:00,117.85,121.65,117.4,119.16,8791591.0
2024-07-18 08:00:00+00:00,120.9,122.15,119.37,120.5,5170702.0
2024-07-18 12:00:00+00:00,120.7,123.49,116.56,118.04,164739495.0
2024-07-18 16:00:00+00:00,118.045,121.5,117.74,121.11,129928401.0
2024-07-18 20:00:00+00:00,121.11,122.28,119.9936,121.94,6910596.0
2024-07-19 08:00:00+00:00,119.84,121.74,119.15,121.05,2098165.0
2024-07-19 12:00:00+00:00,120.4,122.23,118.59,119.7901,94102225.0
2024-07-19 16:00:00+00:00,119.78,119.98,117.37,117.99,97424695.0
2024-07-19 20:00:00+00:00,117.93,118.39,117.81,118.0,4622819.0
2024-07-22 08:00:00+00:00,119.3,120.7,118.81,120.41,2641483.0
2024-07-22 12:00:00+00:00,119.91,123.28,117.95,121.23,119544187.0
2024-07-22 16:00:00+00:00,121.23,124.07,120.9,123.74,104661094.0
2024-07-22 20:00:00+00:00,123.54,123.83,122.1434,123.33,6008350.0
2024-07-23 08:00:00+00:00,122.45,123.84,121.85,123.4,1815688.0
2024-07-23 12:00:00+00:00,122.97,124.69,122.1095,123.43,83938587.0
2024-07-23 16:00:00+00:00,123.41,123.88,122.1,122.43,66370180.0
2024-07-23 20:00:00+00:00,122.59,123.38,120.08,120.61,8671681.0
2024-07-24 08:00:00+00:00,120.48,121.35,120.1,120.65,1394924.0
2024-07-24 12:00:00+00:00,120.51,121.22,116.8,116.86,108387827.0
2024-07-24 16:00:00+00:00,116.8687,117.33,113.44,114.4237,173289017.0
2024-07-24 20:00:00+00:00,114.25,118.0,113.76,115.45,12859923.0
2024-07-25 08:00:00+00:00,114.88,115.5,111.52,112.82,4771672.0
2024-07-25 12:00:00+00:00,113.5,115.77,106.3,114.84,271044478.0
2024-07-25 16:00:00+00:00,114.8397,116.63,112.08,112.34,153703316.0
2024-07-25 20:00:00+00:00,112.33,113.256,111.1,112.24,7051954.0
2024-07-26 08:00:00+00:00,114.0,115.51,113.44,115.5,3373125.0
2024-07-26 12:00:00+00:00,115.49,116.34,112.01,113.005,134490866.0
2024-07-26 16:00:00+00:00,113.01,114.545,111.58,113.06,126667362.0
2024-07-26 20:00:00+00:00,113.06,113.6763,112.9,113.0381,3216400.0
2024-07-29 08:00:00+00:00,113.9,114.48,113.2,113.37,1814039.0
2024-07-29 12:00:00+00:00,113.94,116.28,111.43,113.01,126233095.0
2024-07-29 16:00:00+00:00,113.02,113.71,111.3,111.55,96110072.0
2024-07-29 20:00:00+00:00,111.55,113.2943,110.71,110.77,10290945.0
2024-07-30 08:00:00+00:00,111.3,112.04,110.54,111.66,1537655.0
2024-07-30 12:00:00+00:00,111.22,112.0,103.91,104.5409,211034952.0
2024-07-30 16:00:00+00:00,104.55,106.48,102.54,103.71,214642163.0
2024-07-30 20:00:00+00:00,103.71,109.9,100.01,109.0,32996471.0
2024-07-31 08:00:00+00:00,109.88,111.21,108.41,110.85,7006205.0
2024-07-31 12:00:00+00:00,110.85,116.47,108.63,115.63,214187231.0
2024-07-31 16:00:00+00:00,115.62,118.34,114.25,117.18,185460463.0
2024-07-31 20:00:00+00:00,117.02,121.62,115.9358,121.3199,25529244.0
2024-08-01 08:00:00+00:00,120.86,121.25,115.03,119.9,8119882.0
2024-08-01 12:00:00+00:00,119.0,121.3,111.89,112.69,206954233.0
2024-08-01 16:00:00+00:00,112.689,113.85,106.8104,109.34,258941115.0
2024-08-01 20:00:00+00:00,109.21,111.4671,106.58,108.1,19482768.0
2024-08-02 08:00:00+00:00,106.7,107.36,103.79,104.3,8070237.0
2024-08-02 12:00:00+00:00,104.35,108.72,101.37,107.82,256264610.0
2024-08-02 16:00:00+00:00,107.83,107.97,104.55,107.28,174468618.0
2024-08-02 20:00:00+00:00,107.3,107.75,103.73,106.73,15783645.0
2024-08-05 08:00:00+00:00,99.97,101.7,92.61,93.39,21770402.0
2024-08-05 12:00:00+00:00,93.38,102.37,90.69,100.8984,291786055.0
2024-08-05 16:00:00+00:00,100.88,103.41,98.56,100.6,201861565.0
2024-08-05 20:00:00+00:00,100.59,103.59,100.4379,103.565,11823830.0
2024-08-06 08:00:00+00:00,104.5,105.9,100.12,103.41,7593527.0
2024-08-06 12:00:00+00:00,103.04,107.0,100.4448,105.2816,182189839.0
2024-08-06 16:00:00+00:00,105.29,107.71,104.0,104.01,165230545.0
2024-08-06 20:00:00+00:00,104.03,109.25,101.5,101.55,30318378.0
2024-08-07 08:00:00+00:00,104.3,107.12,103.16,106.27,5851202.0
2024-08-07 12:00:00+00:00,106.1,108.8,103.51,104.1581,164064701.0
2024-08-07 16:00:00+00:00,104.16,104.3,98.69,98.75,198988013.0
2024-08-07 20:00:00+00:00,98.91,99.4494,97.15,97.65,19332571.0
2024-08-08 08:00:00+00:00,99.14,99.79,98.3,99.03,4002589.0
2024-08-08 12:00:00+00:00,98.56,103.53,97.32,103.095,190923082.0
2024-08-08 16:00:00+00:00,103.09,105.5,102.78,105.22,161923675.0
2024-08-08 20:00:00+00:00,105.09,106.2,102.9206,106.2,8902167.0
2024-08-09 08:00:00+00:00,105.84,109.0,105.26,106.79,5798654.0
2024-08-09 12:00:00+00:00,106.84,107.7076,103.43,103.97,150620148.0
2024-08-09 16:00:00+00:00,103.97,105.8299,103.72,104.71,118874496.0
2024-08-09 20:00:00+00:00,104.75,105.05,104.5,104.7698,3164088.0
2024-08-12 08:00:00+00:00,105.45,106.13,105.1,105.65,1865849.0
2024-08-12 12:00:00+00:00,105.44,111.07,104.89,109.34,177412446.0
2024-08-12 16:00:00+00:00,109.34,110.38,108.68,109.1216,122427476.0
2024-08-12 20:00:00+00:00,109.12,109.18,106.3,108.9239,5084823.0
2024-08-13 08:00:00+00:00,110.9,111.38,109.57,110.98,3700923.0
2024-08-13 12:00:00+00:00,109.68,115.0,109.292,113.9801,148685615.0
2024-08-13 16:00:00+00:00,113.985,116.23,113.85,116.17,125596875.0
2024-08-13 20:00:00+00:00,116.14,116.8,115.98,116.77,8301761.0
2024-08-14 08:00:00+00:00,116.9,118.33,116.15,118.25,5092164.0
2024-08-14 12:00:00+00:00,118.24,119.5,114.07,118.3494,190916202.0
2024-08-14 16:00:00+00:00,118.3444,118.47,116.22,117.97,120061490.0
2024-08-14 20:00:00+00:00,118.08,118.35,117.26,117.28,6308011.0
2024-08-15 08:00:00+00:00,118.1,118.37,116.98,117.2,2364877.0
2024-08-15 12:00:00+00:00,117.26,122.49,116.95,121.88,163389885.0
2024-08-15 16:00:00+00:00,121.885,123.24,121.77,122.9413,118111856.0
2024-08-15 20:00:00+00:00,122.88,123.0,121.46,122.95,7787429.0
2024-08-16 08:00:00+00:00,123.6,123.84,122.95,122.98,3033912.0
2024-08-16 12:00:00+00:00,123.0,125.0,120.43,123.48,167853291.0
2024-08-16 16:00:00+00:00,123.48,124.755,123.18,124.58,107035347.0
2024-08-16 20:00:00+00:00,124.5799,124.58,121.15,124.23,4708537.0
2024-08-19 08:00:00+00:00,124.31,124.79,122.67,124.79,3334688.0
2024-08-19 12:00:00+00:00,123.86,127.6599,122.8648,127.075,143101805.0
2024-08-19 16:00:00+00:00,127.08,130.0,126.45,129.99,140528339.0
2024-08-19 20:00:00+00:00,130.0,130.0,127.1771,129.11,9738918.0
2024-08-20 08:00:00+00:00,129.75,129.98,128.79,129.62,3064838.0
2024-08-20 12:00:00+00:00,129.36,129.89,125.89,128.37,167214907.0
2024-08-20 16:00:00+00:00,128.37,128.56,126.53,127.27,104068986.0
2024-08-20 20:00:00+00:00,127.25,128.36,125.8,125.89,10185151.0
2024-08-21 08:00:00+00:00,126.59,127.65,125.99,127.24,2553921.0
2024-08-21 12:00:00+00:00,126.83,129.34,126.18,127.56,127402641.0
2024-08-21 16:00:00+00:00,127.56,129.35,126.66,128.45,107451100.0
2024-08-21 20:00:00+00:00,128.42,128.55,127.5051,128.5,6844629.0
2024-08-22 08:00:00+00:00,128.5,130.85,127.9,130.07,3465403.0
2024-08-22 12:00:00+00:00,130.07,131.0,124.43,125.61,160576666.0
2024-08-22 16:00:00+00:00,125.6,126.9025,123.1,123.83,172350596.0
2024-08-22 20:00:00+00:00,123.84,127.0,123.64,124.53,5926810.0
2024-08-23 08:00:00+00:00,125.55,125.69,124.69,125.42,2035080.0
2024-08-23 12:00:00+00:00,125.45,129.6,124.8496,128.13,171204646.0
2024-08-23 16:00:00+00:00,128.16,129.32,126.62,129.28,111199932.0
2024-08-23 20:00:00+00:00,129.28,129.47,125.85,129.45,17042868.0
2024-08-26 08:00:00+00:00,130.13,130.93,129.52,129.9,3709077.0
2024-08-26 12:00:00+00:00,129.9,131.26,124.37,126.44,179344283.0
2024-08-26 16:00:00+00:00,126.44,127.54,125.55,126.46,117100491.0
2024-08-26 20:00:00+00:00,126.46,126.87,126.3108,126.58,12924800.0
2024-08-27 08:00:00+00:00,126.7,127.31,126.11,126.36,1885720.0
2024-08-27 12:00:00+00:00,126.7,128.98,123.88,128.025,160259002.0
2024-08-27 16:00:00+00:00,128.02,129.2,127.52,128.34,109986685.0
2024-08-27 20:00:00+00:00,128.35,128.41,127.67,127.71,14221063.0
2024-08-28 08:00:00+00:00,128.18,129.14,127.88,128.35,2409871.0
2024-08-28 12:00:00+00:00,128.9,129.0,122.64,125.5372,174929284.0
2024-08-28 16:00:00+00:00,125.51,126.68,123.88,125.66,169344033.0
2024-08-28 20:00:00+00:00,125.65,128.56,115.01,116.95,83909192.0
2024-08-29 08:00:00+00:00,120.0,124.15,118.9,121.29,13593983.0
2024-08-29 12:00:00+00:00,121.28,124.43,118.0,121.115,225886750.0
2024-08-29 16:00:00+00:00,121.11,121.84,116.71,117.63,178859407.0
2024-08-29 20:00:00+00:00,117.59,118.5,117.43,118.49,6623690.0
2024-08-30 08:00:00+00:00,119.46,119.79,118.52,118.64,2235553.0
2024-08-30 12:00:00+00:00,119.45,121.75,117.22,118.2494,169248140.0
2024-08-30 16:00:00+00:00,118.23,119.62,117.725,119.36,114994514.0
2024-08-30 20:00:00+00:00,119.37,119.6,119.05,119.23,11879308.0
2024-09-03 08:00:00+00:00,119.23,119.5,116.4,116.98,4550018.0
2024-09-03 12:00:00+00:00,116.96,119.39,109.395,110.36,220725270.0
2024-09-03 16:00:00+00:00,110.3502,110.84,107.29,108.02,196393652.0
2024-09-03 20:00:00+00:00,108.03,108.05,105.15,105.3916,19928515.0
2024-09-04 08:00:00+00:00,105.2,107.66,104.25,106.08,6285789.0
2024-09-04 12:00:00+00:00,106.1,109.99,103.7,107.905,202313249.0
2024-09-04 16:00:00+00:00,107.895,109.51,105.4,106.17,144169956.0
2024-09-04 20:00:00+00:00,106.17,107.27,105.61,106.7,6325684.0
2024-09-05 08:00:00+00:00,107.16,107.66,106.11,106.28,2616741.0
2024-09-05 12:00:00+00:00,106.71,109.65,104.16,106.335,174355017.0
2024-09-05 16:00:00+00:00,106.34,107.75,106.285,107.24,103196193.0
2024-09-05 20:00:00+00:00,107.22,107.61,106.05,106.35,10951323.0
2024-09-06 08:00:00+00:00,105.49,106.17,104.38,105.73,2766354.0
2024-09-06 12:00:00+00:00,105.45,108.97,101.39,101.663,215695253.0
2024-09-06 16:00:00+00:00,101.66,103.6677,100.95,102.81,153952114.0
2024-09-06 20:00:00+00:00,102.83,103.09,102.15,102.49,9453623.0
2024-09-09 08:00:00+00:00,104.89,104.9,102.78,104.02,3259192.0
2024-09-09 12:00:00+00:00,104.03,106.55,103.0036,105.39,137020471.0
2024-09-09 16:00:00+00:00,105.388,106.55,104.68,106.48,101825424.0
2024-09-09 20:00:00+00:00,106.46,107.15,106.23,107.1001,5977224.0
2024-09-10 08:00:00+00:00,106.87,107.2,105.58,107.02,2147858.0
2024-09-10 12:00:00+00:00,106.39,109.4,105.25,105.28,138507119.0
2024-09-10 16:00:00+00:00,105.285,108.18,104.95,108.02,104595431.0
2024-09-10 20:00:00+00:00,108.03,108.14,106.894,107.6,7532243.0
2024-09-11 08:00:00+00:00,107.9,108.49,107.15,108.29,1506198.0
2024-09-11 12:00:00+00:00,107.93,111.93,106.35,111.17,179739877.0
2024-09-11 16:00:00+00:00,111.17,117.19,111.01,116.85,221925471.0
2024-09-11 20:00:00+00:00,116.8,117.2,116.08,116.64,11486681.0
