timestamp,open,high,low,close,volume
2024-06-17 08:00:00+00:00,542.55,543.4,542.55,543.37,9786.0
2024-06-17 08:15:00+00:00,543.33,543.36,542.93,542.93,5691.0
2024-06-17 08:30:00+00:00,542.87,542.87,542.33,542.33,1397.0
2024-06-17 08:45:00+00:00,542.34,542.42,542.34,542.42,1919.0
2024-06-17 09:00:00+00:00,542.43,542.63,542.38,542.47,10930.0
2024-06-17 09:15:00+00:00,542.47,542.54,542.39,542.54,4937.0
2024-06-17 09:45:00+00:00,542.57,542.57,542.55,542.57,874.0
2024-06-17 10:00:00+00:00,542.41,542.41,542.16,542.16,3599.0
2024-06-17 10:15:00+00:00,542.11,542.11,541.94,541.98,15748.0
2024-06-17 10:30:00+00:00,542.06,542.21,542.06,542.21,1626.0
2024-06-17 10:45:00+00:00,542.25,542.36,542.18,542.18,5244.0
2024-06-17 11:00:00+00:00,542.41,542.56,542.34,542.53,7123.0
2024-06-17 11:15:00+00:00,542.53,542.82,542.53,542.82,20489.0
2024-06-17 11:30:00+00:00,542.81,542.81,542.59,542.65,10866.0
2024-06-17 11:45:00+00:00,542.67,542.8,542.59,542.71,17160.0
2024-06-17 12:00:00+00:00,542.47,543.38,542.3296,542.81,48320.0
2024-06-17 12:15:00+00:00,542.79,542.79,542.5,542.56,24711.0
2024-06-17 12:30:00+00:00,542.5,542.56,542.03,542.26,42176.0
2024-06-17 12:45:00+00:00,542.3696,542.42,542.07,542.34,60909.0
2024-06-17 13:00:00+00:00,542.3,542.3,542.13,542.16,55069.0
2024-06-17 13:15:00+00:00,542.15,542.19,542.09,542.09,25075.0
2024-06-17 13:30:00+00:00,542.08,542.35,541.7,542.18,1694408.0
2024-06-17 13:45:00+00:00,542.2,542.4799,541.6072,542.1,1347431.0
2024-06-17 14:00:00+00:00,542.1,542.74,541.89,542.5022,1906003.0
2024-06-17 14:15:00+00:00,542.5,542.89,542.08,542.31,1578574.0
2024-06-17 14:30:00+00:00,542.3,542.79,542.2107,542.68,1189686.0
2024-06-17 14:45:00+00:00,542.68,542.99,542.47,542.93,1534828.0
2024-06-17 15:00:00+00:00,542.9405,543.6199,542.9405,543.58,1070611.0
2024-06-17 15:15:00+00:00,543.58,544.03,543.58,543.82,2307009.0
2024-06-17 15:30:00+00:00,543.82,543.89,543.49,543.8,1090834.0
2024-06-17 15:45:00+00:00,543.8,543.91,543.48,543.7,683890.0
2024-06-17 16:00:00+00:00,543.69,544.18,543.66,544.0712,945471.0
2024-06-17 16:15:00+00:00,544.0715,545.43,544.0715,545.41,1426031.0
2024-06-17 16:30:00+00:00,545.42,545.5,545.16,545.33,1023827.0
2024-06-17 16:45:00+00:00,545.33,545.91,545.3206,545.4099,1142740.0
2024-06-17 17:00:00+00:00,545.4,545.81,545.4,545.785,1221410.0
2024-06-17 17:15:00+00:00,545.78,546.55,545.76,546.35,2474725.0
2024-06-17 17:30:00+00:00,546.375,547.37,546.31,546.955,2301450.0
2024-06-17 17:45:00+00:00,546.96,547.53,546.94,547.41,1133086.0
2024-06-17 18:00:00+00:00,547.4,548.53,547.36,547.37,2037252.0
2024-06-17 18:15:00+00:00,547.36,548.19,547.31,548.01,1760855.0
2024-06-17 18:30:00+00:00,548.01,548.17,547.77,547.78,1769984.0
2024-06-17 18:45:00+00:00,547.77,547.88,547.46,547.7657,1151491.0
2024-06-17 19:00:00+00:00,547.76,548.03,547.46,548.01,1969442.0
2024-06-17 19:15:00+00:00,548.0,548.39,547.86,548.27,1737747.0
2024-06-17 19:30:00+00:00,548.27,548.29,547.79,547.81,1832136.0
2024-06-17 19:45:00+00:00,547.82,547.83,546.74,547.05,7580467.0
2024-06-17 20:00:00+00:00,547.02,547.1,546.59,546.83,6174341.0
2024-06-17 20:15:00+00:00,546.84,547.1,546.84,547.03,560920.0
2024-06-17 20:30:00+00:00,547.07,547.1,546.99,547.06,37852.0
2024-06-17 20:45:00+00:00,546.95,547.05,546.91,547.03,46891.0
2024-06-17 21:00:00+00:00,546.94,547.05,546.94,546.97,27891.0
2024-06-17 21:15:00+00:00,546.99,547.05,546.99,547.0154,25313.0
2024-06-17 21:30:00+00:00,547.0,547.0494,547.0,547.04,17651.0
2024-06-17 21:45:00+00:00,547.0,547.07,546.99,547.07,14259.0
2024-06-17 22:00:00+00:00,547.03,547.54,546.99,547.42,85015.0
2024-06-17 22:15:00+00:00,547.41,547.64,547.41,547.5,10018.0
2024-06-17 22:30:00+00:00,547.42,547.5,547.4,547.5,4500.0
2024-06-17 22:45:00+00:00,547.47,547.47,547.36,547.36,850.0
2024-06-17 23:00:00+00:00,547.48,547.48,547.27,547.28,6268.0
2024-06-17 23:15:00+00:00,547.27,547.51,547.21,547.39,4278.0
2024-06-17 23:30:00+00:00,547.55,547.6,547.47,547.48,3957.0
2024-06-17 23:45:00+00:00,547.53,547.55,547.46,547.54,6459.0
2024-06-18 08:00:00+00:00,546.88,547.05,546.88,546.9,7805.0
2024-06-18 08:15:00+00:00,546.92,546.92,546.61,546.61,3095.0
2024-06-18 08:30:00+00:00,546.91,546.91,546.81,546.81,1695.0
2024-06-18 08:45:00+00:00,547.0,547.22,547.0,547.17,11968.0
2024-06-18 09:00:00+00:00,547.32,547.49,547.32,547.49,1879.0
2024-06-18 09:15:00+00:00,547.42,547.42,547.1,547.11,2948.0
2024-06-18 09:30:00+00:00,547.12,547.12,547.05,547.05,722.0
2024-06-18 09:45:00+00:00,547.33,547.39,547.2,547.2,1784.0
2024-06-18 10:00:00+00:00,547.13,547.13,547.01,547.1,972.0
2024-06-18 10:15:00+00:00,547.17,547.26,547.17,547.26,669.0
2024-06-18 10:30:00+00:00,547.37,547.5,547.32,547.4,3941.0
